low,false_confident,false_abstain,fc_searches,fa_searches,n_absent,n_stocked
0.64,0.0,0.7547169811320755,0.0,0.7703823953823954,41,106
0.645,0.0,0.7547169811320755,0.0,0.7703823953823954,41,106
0.65,0.0,0.7641509433962265,0.0,0.7743506493506493,41,106
0.655,0.0,0.8113207547169812,0.0,0.8196248196248196,41,106
0.66,0.0,0.8113207547169812,0.0,0.8196248196248196,41,106
0.665,0.0,0.8113207547169812,0.0,0.8196248196248196,41,106
0.67,0.0,0.8207547169811321,0.0,0.8302669552669553,41,106
0.675,0.0,0.8207547169811321,0.0,0.8302669552669553,41,106
0.68,0.0,0.839622641509434,0.0,0.8547979797979798,41,106
0.685,0.0,0.839622641509434,0.0,0.8547979797979798,41,106
0.69,0.0,0.8584905660377359,0.0,0.86489898989899,41,106
0.695,0.0,0.8679245283018868,0.0,0.8739177489177489,41,106
0.7,0.0,0.8679245283018868,0.0,0.8739177489177489,41,106
0.705,0.0,0.8773584905660378,0.0,0.8807720057720058,41,106
0.71,0.0,0.8773584905660378,0.0,0.8807720057720058,41,106
0.715,0.0,0.8773584905660378,0.0,0.8807720057720058,41,106
0.72,0.0,0.8773584905660378,0.0,0.8807720057720058,41,106
0.725,0.0,0.8962264150943396,0.0,0.895021645021645,41,106
0.73,0.0,0.8962264150943396,0.0,0.895021645021645,41,106
0.735,0.0,0.9150943396226415,0.0,0.9136002886002886,41,106
0.74,0.0,0.9339622641509434,0.0,0.9386724386724387,41,106
0.745,0.0,0.9433962264150944,0.0,0.9424603174603174,41,106
0.75,0.0,0.9433962264150944,0.0,0.9424603174603174,41,106
0.755,0.0,0.9528301886792453,0.0,0.9525613275613276,41,106
0.76,0.0,0.9716981132075472,0.0,0.9745670995670995,41,106
0.765,0.0,0.9811320754716981,0.0,0.9828643578643579,41,106
0.77,0.0,0.9905660377358491,0.0,0.9891774891774892,41,106
0.775,0.0,0.9905660377358491,0.0,0.9891774891774892,41,106
0.78,0.0,0.9905660377358491,0.0,0.9891774891774892,41,106
0.785,0.0,0.9905660377358491,0.0,0.9891774891774892,41,106
0.79,0.0,1.0,0.0,1.0,41,106
0.795,0.0,1.0,0.0,1.0,41,106
0.8,0.0,1.0,0.0,1.0,41,106
0.805,0.0,1.0,0.0,1.0,41,106
0.81,0.0,1.0,0.0,1.0,41,106
0.815,0.0,1.0,0.0,1.0,41,106
0.82,0.0,1.0,0.0,1.0,41,106
0.825,0.0,1.0,0.0,1.0,41,106
0.83,0.0,1.0,0.0,1.0,41,106
0.835,0.0,1.0,0.0,1.0,41,106
0.84,0.0,1.0,0.0,1.0,41,106
0.845,0.0,1.0,0.0,1.0,41,106
0.85,0.0,1.0,0.0,1.0,41,106
0.855,0.0,1.0,0.0,1.0,41,106
0.86,0.0,1.0,0.0,1.0,41,106
0.865,0.0,1.0,0.0,1.0,41,106
0.87,0.0,1.0,0.0,1.0,41,106
0.875,0.0,1.0,0.0,1.0,41,106
0.88,0.0,1.0,0.0,1.0,41,106
0.885,0.0,1.0,0.0,1.0,41,106
0.89,0.0,1.0,0.0,1.0,41,106
0.895,0.0,1.0,0.0,1.0,41,106
0.9,0.0,1.0,0.0,1.0,41,106
0.905,0.0,1.0,0.0,1.0,41,106
0.91,0.0,1.0,0.0,1.0,41,106
0.915,0.0,1.0,0.0,1.0,41,106
0.92,0.0,1.0,0.0,1.0,41,106
0.925,0.0,1.0,0.0,1.0,41,106
0.93,0.0,1.0,0.0,1.0,41,106
0.935,0.0,1.0,0.0,1.0,41,106
0.94,0.0,1.0,0.0,1.0,41,106
0.945,0.0,1.0,0.0,1.0,41,106
0.95,0.0,1.0,0.0,1.0,41,106
0.955,0.0,1.0,0.0,1.0,41,106
0.96,0.0,1.0,0.0,1.0,41,106
0.965,0.0,1.0,0.0,1.0,41,106
0.97,0.0,1.0,0.0,1.0,41,106
0.975,0.0,1.0,0.0,1.0,41,106
0.98,0.0,1.0,0.0,1.0,41,106
0.985,0.0,1.0,0.0,1.0,41,106
0.99,0.0,1.0,0.0,1.0,41,106
0.995,0.0,1.0,0.0,1.0,41,106
1.0,0.0,1.0,0.0,1.0,41,106
