low,false_confident,false_abstain,fc_searches,fa_searches,n_absent,n_stocked
0.315,0.4874141876430206,0.11063829787234042,0.2086235489220564,0.06480558325024925,437,235
0.32,0.4622425629290618,0.1148936170212766,0.17379767827529022,0.06505483549351944,437,235
0.325,0.45308924485125857,0.11914893617021277,0.13598673300165837,0.06530408773678963,437,235
0.33,0.43249427917620137,0.11914893617021277,0.13266998341625208,0.06530408773678963,437,235
0.335,0.41189931350114417,0.1276595744680851,0.12902155887230515,0.07676969092721835,437,235
0.34,0.391304347826087,0.1276595744680851,0.12603648424543948,0.07676969092721835,437,235
0.345,0.36384439359267734,0.1276595744680851,0.12205638474295191,0.07676969092721835,437,235
0.35,0.34096109839816935,0.13191489361702127,0.11873963515754561,0.07701894317048853,437,235
0.355,0.33867276887871856,0.13617021276595745,0.11840796019900497,0.09022931206380858,437,235
0.36,0.32265446224256294,0.14042553191489363,0.11608623548922056,0.09047856430707876,437,235
0.365,0.3135011441647597,0.14893617021276595,0.11475953565505805,0.09097706879361914,437,235
0.37,0.30434782608695654,0.16170212765957448,0.11343283582089553,0.09172482552342971,437,235
0.375,0.2997711670480549,0.16170212765957448,0.11276948590381426,0.09172482552342971,437,235
0.38,0.2929061784897025,0.1702127659574468,0.10713101160862355,0.09222333000997009,437,235
0.385,0.2791762013729977,0.17446808510638298,0.10514096185737977,0.09247258225324027,437,235
0.39,0.2723112128146453,0.1829787234042553,0.10414593698175788,0.09322033898305085,437,235
0.395,0.2608695652173913,0.19148936170212766,0.1011608623548922,0.09471585244267199,437,235
0.4,0.2311212814645309,0.19574468085106383,0.06832504145936982,0.09496510468594217,437,235
0.405,0.2128146453089245,0.20425531914893616,0.06334991708126037,0.10244267198404786,437,235
0.41,0.2036613272311213,0.20425531914893616,0.06202321724709784,0.10244267198404786,437,235
0.415,0.1945080091533181,0.20425531914893616,0.06036484245439469,0.10244267198404786,437,235
0.42,0.18993135011441648,0.2170212765957447,0.05970149253731343,0.1178963110667996,437,235
0.425,0.18077803203661327,0.2170212765957447,0.05804311774461028,0.1178963110667996,437,235
0.43,0.17620137299771166,0.22127659574468084,0.05737976782752902,0.11814556331006978,437,235
0.435,0.17162471395881007,0.2297872340425532,0.056716417910447764,0.11864406779661017,437,235
0.44,0.16247139588100687,0.2297872340425532,0.048424543946932005,0.11864406779661017,437,235
0.445,0.16018306636155608,0.23829787234042554,0.04809286898839138,0.11989032901296112,437,235
0.45,0.15789473684210525,0.251063829787234,0.04776119402985075,0.1373379860418744,437,235
0.455,0.15331807780320367,0.25957446808510637,0.04709784411276949,0.1507976071784646,437,235
0.46,0.15102974828375287,0.2680851063829787,0.046766169154228855,0.15154536390827517,437,235
0.465,0.14645308924485126,0.2723404255319149,0.046102819237147596,0.15179461615154535,437,235
0.47,0.14187643020594964,0.2723404255319149,0.04543946932006634,0.15179461615154535,437,235
0.475,0.13729977116704806,0.2765957446808511,0.04477611940298507,0.15279162512462613,437,235
0.48,0.13272311212814644,0.28085106382978725,0.04411276948590381,0.15304087736789632,437,235
0.485,0.12356979405034325,0.2851063829787234,0.042786069651741296,0.1532901296111665,437,235
0.49,0.11212814645308924,0.2851063829787234,0.041127694859038146,0.1532901296111665,437,235
0.495,0.10983981693363844,0.2851063829787234,0.04079601990049751,0.1532901296111665,437,235
0.5,0.10526315789473684,0.3021276595744681,0.040132669983416254,0.15528414755732803,437,235
0.505,0.09839816933638444,0.31063829787234043,0.03913764510779436,0.16899302093718843,437,235
0.51,0.09610983981693363,0.3191489361702128,0.03880597014925373,0.16999002991026918,437,235
0.515,0.09610983981693363,0.3276595744680851,0.03880597014925373,0.19740777666999004,437,235
0.52,0.09610983981693363,0.33191489361702126,0.03880597014925373,0.2006480558325025,437,235
0.525,0.09153318077803203,0.33617021276595743,0.03814262023217247,0.202642073778664,437,235
0.53,0.08237986270022883,0.3446808510638298,0.013266998341625208,0.2218344965104686,437,235
0.535,0.07322654462242563,0.3617021276595745,0.011940298507462687,0.22357926221335991,437,235
0.54,0.07322654462242563,0.3702127659574468,0.011940298507462687,0.23678963110667997,437,235
0.545,0.07093821510297482,0.3872340425531915,0.011608623548922056,0.27243270189431706,437,235
0.55,0.07093821510297482,0.39574468085106385,0.011608623548922056,0.288135593220339,437,235
0.555,0.06864988558352403,0.42127659574468085,0.011276948590381426,0.3115653040877368,437,235
0.56,0.06864988558352403,0.4297872340425532,0.011276948590381426,0.32153539381854435,437,235
0.565,0.059496567505720827,0.4595744680851064,0.009950248756218905,0.3566799601196411,437,235
0.57,0.05491990846681922,0.4765957446808511,0.008955223880597015,0.3693918245264207,437,235
0.575,0.05263157894736842,0.49361702127659574,0.008623548922056384,0.3835992023928215,437,235
0.58,0.05263157894736842,0.5063829787234042,0.008623548922056384,0.4279661016949153,437,235
0.585,0.04805491990846682,0.5319148936170213,0.007960199004975124,0.4675972083748754,437,235
0.59,0.041189931350114416,0.5574468085106383,0.006965174129353234,0.49202392821535396,437,235
0.595,0.041189931350114416,0.5659574468085107,0.006965174129353234,0.5107178464606181,437,235
0.6,0.038901601830663615,0.5914893617021276,0.006633499170812604,0.5366400797607178,437,235
0.605,0.038901601830663615,0.6127659574468085,0.006633499170812604,0.5555832502492523,437,235
0.61,0.038901601830663615,0.6297872340425532,0.006633499170812604,0.5715353938185443,437,235
0.615,0.038901601830663615,0.6468085106382979,0.006633499170812604,0.5872382851445663,437,235
0.62,0.036613272311212815,0.6553191489361702,0.006301824212271974,0.5884845463609173,437,235
0.625,0.036613272311212815,0.6851063829787234,0.006301824212271974,0.6196410767696909,437,235
0.63,0.034324942791762014,0.7063829787234043,0.005306799336650083,0.6318544366899302,437,235
0.635,0.034324942791762014,0.7191489361702128,0.005306799336650083,0.6645064805583251,437,235
0.64,0.034324942791762014,0.7361702127659574,0.005306799336650083,0.6655034895314058,437,235
0.645,0.029748283752860413,0.7361702127659574,0.004643449419568822,0.6655034895314058,437,235
0.65,0.029748283752860413,0.7404255319148936,0.004643449419568822,0.67098703888335,437,235
0.655,0.029748283752860413,0.7787234042553192,0.004643449419568822,0.735543369890329,437,235
0.66,0.029748283752860413,0.7914893617021277,0.004643449419568822,0.7372881355932204,437,235
0.665,0.02745995423340961,0.7957446808510639,0.004311774461028192,0.7380358923230309,437,235
0.67,0.02745995423340961,0.8085106382978723,0.004311774461028192,0.7532402791625125,437,235
0.675,0.02745995423340961,0.8170212765957446,0.004311774461028192,0.7544865403788634,437,235
0.68,0.02517162471395881,0.8297872340425532,0.003648424543946932,0.7886340977068793,437,235
0.685,0.02517162471395881,0.8468085106382979,0.003648424543946932,0.7898803589232303,437,235
0.69,0.02517162471395881,0.8638297872340426,0.003648424543946932,0.8043369890329013,437,235
0.695,0.02517162471395881,0.8723404255319149,0.003648424543946932,0.8170488534396809,437,235
0.7,0.02517162471395881,0.8851063829787233,0.003648424543946932,0.8177966101694916,437,235
0.705,0.02517162471395881,0.902127659574468,0.003648424543946932,0.830259222333001,437,235
0.71,0.02288329519450801,0.9063829787234042,0.003316749585406302,0.8305084745762712,437,235
0.715,0.020594965675057208,0.9106382978723404,0.0029850746268656717,0.8322532402791625,437,235
0.72,0.020594965675057208,0.9148936170212766,0.0029850746268656717,0.8332502492522432,437,235
0.725,0.020594965675057208,0.9276595744680851,0.0029850746268656717,0.8531904287138584,437,235
0.73,0.020594965675057208,0.9361702127659575,0.0029850746268656717,0.8536889332003988,437,235
0.735,0.016018306636155607,0.9446808510638298,0.002321724709784411,0.8793619142572283,437,235
0.74,0.016018306636155607,0.9574468085106383,0.002321724709784411,0.9142572283150548,437,235
0.745,0.013729977116704805,0.9617021276595744,0.001990049751243781,0.9194915254237288,437,235
0.75,0.011441647597254004,0.9617021276595744,0.001658374792703151,0.9194915254237288,437,235
0.755,0.006864988558352402,0.9702127659574468,0.0009950248756218905,0.9336989032901296,437,235
0.76,0.004576659038901602,0.9787234042553191,0.0006633499170812604,0.9641076769690927,437,235
0.765,0.0,0.9829787234042553,0.0,0.9755732801595214,437,235
0.77,0.0,0.9872340425531915,0.0,0.984297108673978,437,235
0.775,0.0,0.9872340425531915,0.0,0.984297108673978,437,235
0.78,0.0,0.9914893617021276,0.0,0.9845463609172482,437,235
0.785,0.0,0.9914893617021276,0.0,0.9845463609172482,437,235
0.79,0.0,0.9957446808510638,0.0,0.9995014955134596,437,235
0.795,0.0,1.0,0.0,1.0,437,235
0.8,0.0,1.0,0.0,1.0,437,235
0.805,0.0,1.0,0.0,1.0,437,235
0.81,0.0,1.0,0.0,1.0,437,235
0.815,0.0,1.0,0.0,1.0,437,235
0.82,0.0,1.0,0.0,1.0,437,235
0.825,0.0,1.0,0.0,1.0,437,235
0.83,0.0,1.0,0.0,1.0,437,235
0.835,0.0,1.0,0.0,1.0,437,235
0.84,0.0,1.0,0.0,1.0,437,235
0.845,0.0,1.0,0.0,1.0,437,235
0.85,0.0,1.0,0.0,1.0,437,235
0.855,0.0,1.0,0.0,1.0,437,235
0.86,0.0,1.0,0.0,1.0,437,235
0.865,0.0,1.0,0.0,1.0,437,235
0.87,0.0,1.0,0.0,1.0,437,235
0.875,0.0,1.0,0.0,1.0,437,235
0.88,0.0,1.0,0.0,1.0,437,235
0.885,0.0,1.0,0.0,1.0,437,235
0.89,0.0,1.0,0.0,1.0,437,235
0.895,0.0,1.0,0.0,1.0,437,235
0.9,0.0,1.0,0.0,1.0,437,235
0.905,0.0,1.0,0.0,1.0,437,235
0.91,0.0,1.0,0.0,1.0,437,235
0.915,0.0,1.0,0.0,1.0,437,235
0.92,0.0,1.0,0.0,1.0,437,235
0.925,0.0,1.0,0.0,1.0,437,235
0.93,0.0,1.0,0.0,1.0,437,235
0.935,0.0,1.0,0.0,1.0,437,235
0.94,0.0,1.0,0.0,1.0,437,235
0.945,0.0,1.0,0.0,1.0,437,235
0.95,0.0,1.0,0.0,1.0,437,235
0.955,0.0,1.0,0.0,1.0,437,235
0.96,0.0,1.0,0.0,1.0,437,235
0.965,0.0,1.0,0.0,1.0,437,235
0.97,0.0,1.0,0.0,1.0,437,235
0.975,0.0,1.0,0.0,1.0,437,235
0.98,0.0,1.0,0.0,1.0,437,235
0.985,0.0,1.0,0.0,1.0,437,235
0.99,0.0,1.0,0.0,1.0,437,235
0.995,0.0,1.0,0.0,1.0,437,235
1.0,0.0,1.0,0.0,1.0,437,235
